Sample Size,Mean Estimate,Lower Bound,Upper Bound
196.0,267.77552979029855,266.71418170017097,268.83687788042613
197.0,267.7218340694652,266.66048597933764,268.7831821595928
198.0,267.7873135988808,266.72596550875323,268.8486616890084
199.0,267.67856556024407,266.6172174701165,268.73991365037165
200.0,267.8434248075146,266.78207671738704,268.9047728976422
201.0,267.7467722442784,266.68542415415084,268.808120334406
202.0,267.99574441316565,266.9343963230381,269.05709250329323
203.0,268.1348488796754,267.07350078954784,269.196196969803
204.0,268.0864114280748,267.02506333794724,269.1477595182024
205.0,268.30140492678447,267.2400568366569,269.36275301691205
206.0,268.25866765489695,267.1973195647694,269.32001574502453
207.0,268.18660502111516,267.1252569309876,269.24795311124274
208.0,268.50618279633295,267.44483470620537,269.56753088646053
209.0,268.58181966125994,267.52047157113236,269.6431677513875
210.0,268.57485940559116,267.5135113154636,269.63620749571874
211.0,268.3502873976641,267.2889393075365,269.41163548779167
212.0,268.48757521776827,267.4262271276407,269.54892330789585
213.0,268.46739250217803,267.40604441205045,269.5287405923056
214.0,268.78485187485325,267.72350378472566,269.8461999649808
215.0,268.74929683938376,267.6879487492562,269.81064492951134
216.0,268.8650940736078,267.8037459834802,269.9264421637354
217.0,268.7178233055271,267.6564752153995,269.77917139565466
218.0,268.6716489982173,267.6103009080897,269.73299708834486
219.0,268.6674032595985,267.6060551694709,269.72875134972605
220.0,268.7129683158211,267.65162022569353,269.7743164059487
221.0,268.68672970407073,267.62538161394315,269.7480777941983
222.0,268.9266377661866,267.86528967605904,269.9879858563142
223.0,268.85995631229827,267.7986082221707,269.92130440242585
224.0,268.9021557046102,267.8408076144826,269.9635037947378
225.0,268.9137598458051,267.8524117556775,269.97510793593267
226.0,268.7992445851545,267.7378964950269,269.8605926752821
227.0,268.7281259745445,267.66677788441694,269.7894740646721
228.0,268.6497257281348,267.5883776380072,269.7110738182624
229.0,268.59165755962795,267.53030946950037,269.6530056497555
230.0,268.51888655861336,267.4575384684858,269.58023464874094
231.0,268.3528354998464,267.2914874097188,269.41418358997396
232.0,268.3005684623663,267.2392203722387,269.3619165524939
233.0,268.0732108675138,267.0118627773862,269.1345589576414
234.0,268.14661395475497,267.0852658646274,269.20796204488255
235.0,268.0793125883759,267.0179644982483,269.1406606785035
236.0,268.03285775215033,266.97150966202275,269.0942058422779
237.0,268.08799638242505,267.02664829229747,269.1493444725526
238.0,268.20488811886116,267.1435400287336,269.26623620898874
239.0,268.16871163048745,267.10736354035987,269.23005972061503
240.0,268.0811048828788,267.0197567927512,269.14245297300636
241.0,267.9983218506053,266.9369737604777,269.0596699407329
242.0,267.87325919410614,266.81191110397856,268.9346072842337
243.0,268.0709737679954,267.0096256778678,269.13232185812296
244.0,268.06212814897907,267.0007800588515,269.12347623910665
245.0,268.1146185202815,267.05327043015393,269.1759666104091
246.0,268.092007075956,267.03065898582844,269.1533551660836
247.0,268.39887194690886,267.3375238567813,269.46022003703644
248.0,268.39466261284474,267.33331452271716,269.4560107029723
249.0,268.4511432728771,267.38979518274954,269.5124913630047
250.0,268.3602490752323,267.2989009851047,269.42159716535986
251.0,268.32836123356014,267.26701314343256,269.3897093236877
252.0,268.3861733349687,267.3248252448411,269.4475214250963
253.0,268.3380716619326,267.276723571805,269.39941975206017
254.0,268.15463874877383,267.09329065864625,269.2159868389014
255.0,268.284651827847,267.2233037377194,269.34599991797455
256.0,268.4010148705984,267.3396667804708,269.46236296072595
257.0,268.24675227696207,267.1854041868345,269.30810036708965
258.0,268.29877632177,267.2374282316424,269.3601244118976
259.0,268.2906073370078,267.22925924688025,269.3519554271354
260.0,268.350637973405,267.28928988327743,269.4119860635326
261.0,268.2438887304828,267.1825406403552,269.3052368206104
262.0,268.24036768258946,267.1790195924619,269.30171577271705
263.0,268.1337213900978,267.0723732999702,269.19506948022536
264.0,268.3084433332367,267.24709524310913,269.3697914233643
265.0,268.317236156062,267.2558880659344,269.3785842461896
266.0,268.3057106135433,267.2443625234157,269.36705870367086
267.0,268.4444587490526,267.38311065892503,269.5058068391802
268.0,268.39890221879864,267.33755412867106,269.4602503089262
269.0,268.4798456629778,267.41849757285024,269.5411937531054
270.0,268.57218714793595,267.51083905780837,269.63353523806353
271.0,268.46659123634316,267.4052431462156,269.52793932647074
272.0,268.4110380999207,267.3496900097931,269.47238619004827
273.0,268.4609681848907,267.3996200947631,269.5223162750183
274.0,268.50172932872107,267.4403812385935,269.56307741884865
275.0,268.4770485456031,267.41570045547553,269.5383966357307
276.0,268.51535510346093,267.45400701333335,269.5767031935885
277.0,268.53519394663005,267.47384585650246,269.5965420367576
278.0,268.65689393148136,267.5955458413538,269.71824202160894
279.0,268.5264129859945,267.46506489586693,269.5877610761221
280.0,268.59362740345534,267.53227931332776,269.6549754935829
281.0,268.69771890665356,267.636370816526,269.75906699678114
282.0,268.7155722089483,267.6542241188207,269.77692029907587
283.0,268.86232686051187,267.8009787703843,269.92367495063945
284.0,268.8783917907399,267.8170437006123,269.9397398808675
285.0,268.9091779794632,267.8478298893356,269.9705260695908
286.0,268.86135101912976,267.8000029290022,269.92269910925734
287.0,268.83885082220525,267.77750273207766,269.9001989123328
288.0,268.8626839127738,267.8013358226462,269.92403200290136
289.0,268.90193289791637,267.8405848077888,269.96328098804395
290.0,268.78736717826956,267.726019088142,269.84871526839714
291.0,268.7482065973079,267.6868585071803,269.8095546874355
292.0,268.7830098109528,267.72166172082524,269.8443579010804
293.0,268.7923503023265,267.7310022121989,269.8536983924541
294.0,268.66395330045714,267.60260521032956,269.7253013905847
295.0,268.7041442575719,267.6427961674443,269.7654923476995
296.0,268.6052039046461,267.5438558145185,269.66655199477367
297.0,268.58085209041633,267.51950400028875,269.6422001805439
298.0,268.65991890707926,267.5985708169517,269.72126699720684
299.0,268.7303349362695,267.66898684614193,269.7916830263971
300.0,268.63793414738007,267.5765860572525,269.69928223750765
301.0,268.56466377137906,267.5033156812515,269.62601186150664
302.0,268.4350024009795,267.3736543108519,269.4963504911071
303.0,268.4410238401674,267.37967575003984,269.502371930295
304.0,268.4549865187084,267.3936384285808,269.51633460883596
305.0,268.3383122605911,267.27696417046354,269.3996603507187
306.0,268.4391647164651,267.3778166263375,269.50051280659267
307.0,268.4106793566303,267.3493312665027,269.47202744675786
308.0,268.3538167056382,267.29246861551064,269.4151647957658
309.0,268.4107026168004,267.3493545266728,269.472050706928
310.0,268.34964227825577,267.2882941881282,269.41099036838335
311.0,268.2704549501771,267.20910686004953,269.3318030403047
312.0,268.38372062123574,267.32237253110816,269.4450687113633
313.0,268.39697032953904,267.33562223941146,269.4583184196666
314.0,268.3936765645989,267.3323284744713,269.45502465472646
315.0,268.30901714413847,267.2476690540109,269.37036523426605
316.0,268.210118879622,267.1487707894944,269.27146696974955
317.0,268.0525028198879,266.9911547297603,269.11385091001546
318.0,267.94407491399744,266.88272682386986,269.005423004125
319.0,267.89374726811917,266.8323991779916,268.95509535824675
320.0,267.98167307551586,266.9203249853883,269.04302116564344
321.0,267.9321965125663,266.8708484224387,268.9935446026939
322.0,268.04069792345194,266.97934983332436,269.1020460135795
323.0,267.9518263342458,266.89047824411824,269.0131744243734
324.0,267.9821555835239,266.9208074933963,269.04350367365146
325.0,268.0358881671086,266.97454007698104,269.0972362572362
326.0,268.0810393287675,267.0196912386399,269.14238741889505
327.0,268.1107263120101,267.04937822188253,269.1720744021377
328.0,268.13019099428493,267.06884290415735,269.1915390844125
329.0,267.9434480496748,266.88209995954725,269.0047961398024
330.0,267.9735779903948,266.9122299002672,269.0349260805224
331.0,268.0193278585055,266.9579797683779,269.0806759486331
332.0,268.07164269492733,267.01029460479975,269.1329907850549
333.0,268.13717903138877,267.0758309412612,269.19852712151635
334.0,268.19091012706286,267.1295620369353,269.25225821719044
335.0,268.29346719413275,267.23211910400516,269.3548152842603
336.0,268.3377247631398,267.27637667301224,269.3990728532674
337.0,268.26532952949134,267.20398143936376,269.3266776196189
338.0,268.26606752621655,267.20471943608896,269.3274156163441
339.0,268.2872018531465,267.2258537630189,269.34854994327407
340.0,268.35999106783606,267.2986429777085,269.42133915796364
341.0,268.4398569110539,267.3785088209263,269.50120500118146
342.0,268.43400529714006,267.3726572070125,269.49535338726764
343.0,268.4402613472288,267.3789132571012,269.50160943735636
344.0,268.4945283933369,267.4331803032093,269.5558764834645
345.0,268.389299329038,267.32795123891043,269.4506474191656
346.0,268.4020052717244,267.34065718159684,269.463353361852
347.0,268.34294122475694,267.28159313462936,269.4042893148845
348.0,268.41798797657066,267.3566398864431,269.47933606669824
349.0,268.41155150809016,267.3502034179626,269.47289959821774
350.0,268.313624317654,267.2522762275264,269.37497240778157
351.0,268.2257045907274,267.1643565005998,269.28705268085497
352.0,268.28894359552226,267.2275955053947,269.35029168564984
353.0,268.3122135049234,267.25086541479584,269.373561595051
354.0,268.3734946185242,267.3121465283966,269.4348427086518
355.0,268.47631503154236,267.4149669414148,269.53766312166994
356.0,268.4556530686313,267.3943049785037,269.5170011587589
357.0,268.5401252683613,267.4787771782337,269.6014733584889
358.0,268.43349712888926,267.3721490387617,269.49484521901684
359.0,268.3921850572042,267.3308369670766,269.45353314733177
360.0,268.25178470880167,267.1904366186741,269.31313279892925
361.0,268.2389218639817,267.17757377385414,269.3002699541093
362.0,268.3256707438558,267.26432265372824,269.3870188339834
363.0,268.32903499146465,267.2676869013371,269.39038308159223
364.0,268.2616073443982,267.20025925427063,269.3229554345258
365.0,268.2595089808781,267.1981608907505,269.32085707100566
366.0,268.3136036202595,267.25225553013195,269.3749517103871
367.0,268.1997806428822,267.13843255275464,269.2611287330098
368.0,268.148889178237,267.08754108810945,269.2102372683646
369.0,268.0976378804588,267.03628979033124,269.1589859705864
370.0,268.0296202859702,266.96827219584264,269.0909683760978
371.0,268.0855406909312,267.02419260080364,269.1468887810588
372.0,268.12145757127934,267.06010948115176,269.1828056614069
373.0,268.13867789886615,267.07732980873857,269.20002598899373
374.0,268.03667175959373,266.97532366946615,269.0980198497213
375.0,268.05903254869867,266.9976844585711,269.12038063882625
376.0,267.96518024206034,266.90383215193276,269.0265283321879
377.0,267.8953572602525,266.83400917012494,268.9567053503801
378.0,267.9598106549729,266.8984625648453,269.0211587451005
379.0,268.1183089449542,267.0569608548266,269.1796570350818
380.0,268.22615489942484,267.16480680929726,269.2875029895524
381.0,268.21816397589254,267.15681588576496,269.2795120660201
382.0,268.16341070997214,267.10206261984456,269.2247588000997
383.0,268.2436303240622,267.18228223393464,269.3049784141898
384.0,268.1998181687412,267.13847007861364,269.2611662588688
385.0,268.14643720093767,267.0850891108101,269.20778529106525
386.0,268.08641566164505,267.02506757151747,269.14776375177263
387.0,268.200275911944,267.1389278218164,269.2616240020716
388.0,268.222488608395,267.1611405182674,269.2838366985226
389.0,268.1700676339072,267.1087195437796,269.2314157240348
390.0,268.18557442061916,267.1242263304916,269.24692251074674
391.0,268.14799909707176,267.0866510069442,269.20934718719934
392.0,268.17291183257214,267.11156374244456,269.2342599226997
393.0,268.0720952843414,267.0107471942138,269.133443374469
394.0,268.19384325175054,267.13249516162296,269.2551913418781
395.0,268.14842836108306,267.0870802709555,269.20977645121064
396.0,268.15868866887433,267.09734057874675,269.2200367590019
397.0,268.107821481946,267.04647339181844,269.1691695720736
398.0,268.03227518645286,266.9709270963253,269.09362327658044
399.0,268.1240400343063,267.0626919441787,269.18538812443387
400.0,268.10564224979464,267.04429415966706,269.1669903399222
401.0,268.1473266359774,267.0859785458498,269.20867472610496
402.0,268.22667873710026,267.1653306469727,269.28802682722784
403.0,268.15778877031335,267.09644068018576,269.2191368604409
404.0,268.22096772884197,267.1596196387144,269.28231581896955
405.0,268.39307755059224,267.33172946046466,269.4544256407198
406.0,268.43290348532,267.37155539519244,269.4942515754476
407.0,268.4772216882263,267.4158735980987,269.53856977835386
408.0,268.51399676065677,267.4526486705292,269.57534485078435
409.0,268.5670969933797,267.50574890325214,269.6284450835073
410.0,268.6308389013063,267.5694908111787,269.69218699143386
411.0,268.6393490469264,267.5780009567988,269.70069713705396
412.0,268.6728074878666,267.611459397739,269.73415557799416
413.0,268.6288630974595,267.5675150073319,269.69021118758707
414.0,268.5226063323554,267.4612582422278,269.583954422483
415.0,268.5684272011338,267.5070791110062,269.62977529126135
416.0,268.4569207826861,267.3955726925585,269.5182688728137
417.0,268.463475154672,267.4021270645444,269.52482324479956
418.0,268.42409970756887,267.3627516174413,269.48544779769645
419.0,268.48154557431985,267.4201974841923,269.54289366444743
420.0,268.46833445336074,267.40698636323316,269.5296825434883
421.0,268.5040183352751,267.4426702451475,269.56536642540266
422.0,268.47323849104623,267.41189040091865,269.5345865811738
423.0,268.51943828688115,267.4580901967536,269.58078637700874
424.0,268.46307983377034,267.40173174364276,269.5244279238979
425.0,268.4764429754395,267.41509488531193,269.5377910655671
426.0,268.5326187390984,267.4712706489708,269.59396682922596
427.0,268.5924812914498,267.53113320132223,269.6538293815774
428.0,268.5271927725972,267.4658446824696,269.58854086272476
429.0,268.5766461400392,267.5152980499116,269.6379942301668
430.0,268.5937896124619,267.5324415223343,269.65513770258946
431.0,268.61832667500835,267.55697858488077,269.6796747651359
432.0,268.59264459615116,267.5312965060236,269.65399268627874
433.0,268.55777910512205,267.49643101499447,269.61912719524963
434.0,268.5602419573743,267.4988938672467,269.62159004750185
435.0,268.50810835927166,267.4467602691441,269.56945644939924
436.0,268.548139025922,267.48679093579443,269.6094871160496
437.0,268.4843484868909,267.4230003967633,269.5456965770185
438.0,268.5663195297045,267.50497143957693,269.6276676198321
439.0,268.5771180921579,267.5157700020303,269.63846618228547
440.0,268.52110716595485,267.45975907582726,269.5824552560824
441.0,268.50288267233555,267.44153458220796,269.5642307624631
442.0,268.55545903276834,267.49411094264076,269.6168071228959
443.0,268.6941882255259,267.63284013539834,269.7555363156535
444.0,268.61189299993663,267.55054490980905,269.6732410900642
445.0,268.6483905633057,267.58704247317814,269.7097386534333
446.0,268.66939946632687,267.6080513761993,269.73074755645445
447.0,268.6843771087675,267.6230290186399,269.74572519889506
448.0,268.7172020938182,267.6558540036906,269.77855018394575
449.0,268.7497612877187,267.6884131975911,269.81110937784626
450.0,268.7511225378881,267.6897744477605,269.81247062801566
451.0,268.67234268875023,267.61099459862265,269.7336907788778
452.0,268.72379905073495,267.6624509606074,269.78514714086253
453.0,268.7160316406957,267.6546835505681,269.77737973082327
454.0,268.6774449134006,267.61609682327304,269.7387930035282
455.0,268.6708366998016,267.60948860967403,269.7321847899292
456.0,268.74400788259,267.6826597924624,269.80535597271756
457.0,268.7672348856107,267.70588679548314,269.8285829757383
458.0,268.71983848365153,267.65849039352395,269.7811865737791
459.0,268.6667042817737,267.60535619164614,269.7280523719013
460.0,268.6386395310429,267.5772914409153,269.69998762117046
461.0,268.72316400629944,267.66181591617186,269.784512096427
462.0,268.74617281595744,267.68482472582986,269.807520906085
463.0,268.73687056231677,267.6755224721892,269.79821865244435
464.0,268.7486157037427,267.6872676136151,269.8099637938703
465.0,268.7831992525092,267.7218511623816,269.84454734263676
466.0,268.7866813985345,267.7253333084069,269.84802948866206
467.0,268.79929298246304,267.73794489233546,269.8606410725906
468.0,268.7039484871485,267.64260039702094,269.7652965772761
469.0,268.83047690209514,267.76912881196756,269.8918249922227
470.0,268.88004184434493,267.81869375421735,269.9413899344725
471.0,268.91572071641826,267.8543726262907,269.97706880654584
472.0,268.92185268288335,267.8605045927558,269.98320077301094
473.0,268.87308273509376,267.8117346449662,269.93443082522134
474.0,268.7754718343197,267.71412374419214,269.8368199244473
475.0,268.77863537818536,267.7172872880578,269.83998346831294
476.0,268.80611179992195,267.74476370979437,269.86745989004953
477.0,268.7642446571511,267.7028965670235,269.8255927472787
478.0,268.80703895137395,267.7456908612464,269.86838704150153
479.0,268.8107995358367,267.7494514457091,269.87214762596426
480.0,268.83893786898903,267.77758977886145,269.9002859591166
481.0,268.83936233506745,267.77801424493987,269.90071042519503
482.0,268.8256135884392,267.7642654983116,269.88696167856676
483.0,268.75156279151787,267.6902147013903,269.81291088164545
484.0,268.7406015280328,267.67925343790523,269.8019496181604
485.0,268.7834675733878,267.7221194832602,269.84481566351536
486.0,268.6781965687842,267.6168484786566,269.73954465891177
487.0,268.6704140427937,267.6090659526661,269.7317621329213
488.0,268.62258575317526,267.5612376630477,269.68393384330284
489.0,268.557480759753,267.4961326696254,269.6188288498806
490.0,268.51916658329696,267.4578184931694,269.58051467342455
491.0,268.5461866459109,267.4848385557833,269.6075347360385
492.0,268.5136639867434,267.4523158966158,269.57501207687096
493.0,268.46526470736853,267.40391661724095,269.5266127974961
494.0,268.42144330355404,267.36009521342646,269.4827913936816
495.0,268.35538466778587,267.2940365776583,269.41673275791345
496.0,268.3632862611659,267.30193817103833,269.4246343512935
497.0,268.3761962372262,267.31484814709864,269.4375443273538
498.0,268.4066079116313,267.3452598215037,269.46795600175886
499.0,268.4077798283919,267.3464317382643,269.46912791851946
500.0,268.37252014855517,267.3111720584276,269.43386823868275
