y0,S_w,W_fw,A,Lambda,q,ell,t_c,N_z,W_dg,W_p
272.90777806292186,198.94900494828744,297.81920691064937,7.99457955669507,2.3278782752419005,41.71773665272912,0.9529495913982556,0.12087949752206335,2.8892887385999484,2465.453350125712,0.0453861678643088
221.8847737614429,182.3167138326795,258.3608724557961,7.692221174742307,-1.642998150141036,25.593939379932785,0.8868447446929819,0.13559894207716638,3.0721975310794813,1930.3442618881743,0.05581055862910501
189.21396856876007,153.2106136733133,232.75821117008255,6.69125288570724,-0.3000848990545446,38.8398634427104,0.5738496599119125,0.1171407814543916,3.353882266924288,1885.2166990071828,0.05255776001274638
262.87689038562235,188.65097888662083,224.09054583438936,8.014570520444156,0.9034706500938442,20.705462843225867,0.5050408057356289,0.16561856434739763,4.9394271494640325,1925.1928573169791,0.02639806701313979
269.9284580463111,199.7099683666604,285.1183719491208,6.263133060567782,-5.720436086143579,24.408166111024123,0.6816285927282448,0.143365383308737,4.618423079282658,2210.9118810333507,0.07104086319825301
222.93018944157376,154.15366995449014,245.3638967749696,8.520223219249452,-5.764604049509559,40.77684319124961,0.5597743866137896,0.17304978751787406,3.6138868391510326,2262.9780487285216,0.06333191318937974
260.4115213653213,161.2433582619552,298.4300457732783,7.968099323673325,7.127584132591288,16.73389134233427,0.648763452840282,0.169225172698508,5.690253472619699,1963.0274000533464,0.06822635069373206
228.57689356064247,165.13096924308243,223.65202209114727,7.769542975846375,1.0006385713544752,42.23060881581426,0.6991730684049308,0.15508305572650946,3.3572204185603254,2331.668978475435,0.07695223374259198
252.43174332038333,160.86054142313026,251.65674003850856,7.637299292811657,-6.752151467693452,36.99592332065915,0.7396898363450605,0.10338265201724912,3.394676970445917,2329.3287636054083,0.07955482147801932
275.514545453779,181.4832330287649,267.8517712229093,6.181574652483701,2.375061347893407,19.48455908012292,0.9419478163746766,0.08657998080678238,4.048667981916621,2287.9514906252366,0.06486796056313532
241.5468358916182,179.0076631989663,271.58956287214767,7.75523312645704,-5.445981610246382,27.000227172700175,0.6370580877821377,0.08310878923530449,2.8058888728830214,1990.9660871421213,0.042868372321050494
194.1723198929785,173.35439298928736,254.40103438773127,6.05669352626014,3.590587857261802,36.10310483568267,0.743936950722885,0.1544576407528529,3.6775482998998417,1850.1764208610307,0.0762561427797383
206.58077835468148,184.79970512197957,278.94491091199865,6.169299578170096,-1.9310904625605327,18.45681767780593,0.9507431598251053,0.15569705726337074,3.723418325515888,1889.835163516528,0.05878443254467495
248.09182872449816,187.0549751775781,222.82545520371312,7.803168433716085,-3.186822061627565,43.03134587726746,0.8058206538831231,0.1252952084491337,3.8026710378277166,1740.7879881588935,0.06867636798671223
214.68788847864653,196.84094413552737,295.32414226325386,6.675485838840135,-9.611244500872493,18.237512095027785,0.8960443079095609,0.15801754114313837,3.2610955305946434,1848.5258539678127,0.07130660031072542
242.6975678706864,193.57240167699032,230.77113969165688,8.328496734361357,-1.9298304700445887,38.94493073164506,0.7600009406084085,0.13391622688474236,2.9145373468667675,1957.6274444093424,0.0760907581888825
235.7028004787456,169.65900604900838,236.49549426735493,6.973335400307593,7.454234691943358,29.43648273206349,0.9785051397646333,0.12395815421113587,3.9484774739865696,2039.919334093752,0.04388084786527165
321.4219822335342,181.4624084364455,233.21178665662265,8.985821623478497,9.716261384417454,33.6049653729081,0.7815549478784996,0.15198270070618347,4.738587530610993,2360.419860929975,0.07336967670567686
263.05419143348377,195.6764660947356,244.66965703441733,7.0814989778334105,-4.73751598679967,22.631704174618054,0.5394759222143825,0.09431219837755464,3.632114464632016,2001.3945330281877,0.03004290882175477
213.29923919425613,195.67005074539816,271.39761838281913,6.015861950743761,4.6125203946940285,22.374710107714225,0.7269911840880033,0.11633856298665364,2.6536244891626577,2327.9119787484738,0.04428014223720345
262.5860805155324,157.96929043816164,291.68843969775514,9.568559921299135,3.329171856937375,40.41938331010128,0.9961242732185538,0.11105002308133288,3.663783035232433,1958.7760449524967,0.050286891745712506
273.9631554723628,177.2219066533671,250.3261749299185,8.886560573457453,-0.3889522753161288,38.04658966937996,0.7671583890463978,0.16638977472510588,4.682868789713046,2045.123200078188,0.03528145771497534
228.70079646360116,160.18263359914025,267.000212663884,6.663420322489533,-4.344160084165778,30.48279843630803,0.7699963488999098,0.11207318320229331,4.963186782152707,1731.6721924953051,0.03489660671872682
333.0731667475524,192.78975787238448,275.2102285994529,8.610805721143363,-9.262613274943716,30.914453739387874,0.5394165077576956,0.1292589803337005,4.91522517821303,2252.9131243466272,0.05082337597398493
281.6007526945104,171.75391738118208,272.4012133441398,9.388792914814385,-8.00959507619254,41.782557378293184,0.7077457738029423,0.12927260382102487,3.5719212280876302,2379.3222869368456,0.028806154770614364
261.12796977696536,168.08322244621982,275.5961884816559,8.720668212360941,-1.4965966929905363,28.434330875601823,0.9816087447084011,0.11339804654583636,4.02674189749749,1843.3388244660584,0.04236132033542556
281.5694296714543,150.10538076406337,246.2525936505189,9.677688334752524,-6.622413182449023,39.505933485817806,0.5828383981434839,0.17564000389427967,5.37487995436811,2321.1115572581894,0.031005595936831915
345.0889864876804,161.97167958914724,299.6504367612946,9.852513149205874,8.934773550138427,25.861781651381165,0.7033897286518506,0.10324712130812692,5.373470258627768,2156.1418211859213,0.0378193234383667
185.37804565032204,162.75781627242242,247.1991049214076,6.2909358355009335,8.838622751995795,33.77819092137792,0.6792239847837973,0.16642240266232217,2.840416883720485,2395.273859200084,0.07357883256852185
278.02702380610606,179.57671216400206,250.88213700073428,7.443000657348376,-9.919718542799982,16.364077509189052,0.9060280880957404,0.12895069746096538,3.941117595695175,2460.723649337966,0.055356120866118526
246.39494317249412,158.46082624290725,267.1794112420412,8.59519805876304,1.5475803900807872,36.7950798499474,0.6218911495319643,0.16082274264140484,3.7566651468998695,2425.0243839009627,0.06722940754669379
319.97954808124933,198.8667229507756,260.4653753557532,7.503223267083733,4.7251740156326285,16.73491695561321,0.9993504966609341,0.1781216220822691,5.669859002992296,2468.6402051223995,0.02902188610876129
362.9718374061033,174.14957578458387,257.07675438191046,9.56313506887016,-0.07971032499364128,41.286292286457446,0.9851387440616611,0.10631237366205726,5.079502935330859,2385.5768353209623,0.027757682422238528
263.6175035135635,185.4653819671844,268.8268744708207,8.064554893545635,-3.4507206802917745,19.78152491236379,0.7425509139158841,0.1053206013783229,3.754766558989192,1886.223820936404,0.031487182216561216
422.4566213741985,197.8972069373156,291.76383427630725,9.954733572684711,-4.396245135555468,22.043088020889957,0.6391716138868812,0.08534334056274116,4.567865371887344,2463.4414730879816,0.06834911540685368
325.73835365149336,185.15088524416987,277.5258221792063,9.154060476289974,6.81775766368375,37.16944437864216,0.5039130732718321,0.09765834809636176,4.211474366019536,2083.170990075866,0.06651439929449193
327.06914257423693,191.00892420718532,282.75088197663297,8.735461702448735,-9.01009659823696,25.864942620889703,0.7525051801802134,0.1682328034939417,4.967753792618611,2444.566195806776,0.05429272612739846
229.2400647809308,174.0940462966272,273.26533749711086,9.06596893444307,3.120406453242793,30.77603276385165,0.86422786699419,0.17942517924003965,3.859245889289737,1735.4637239160677,0.050512649407857865
228.62480748188284,160.3283942705458,266.9247586989633,7.537657844309934,3.3321778995595785,37.32954857457759,0.9734152193796615,0.1275982041956628,3.274551254411065,2295.594834457629,0.062464634885782015
340.96981658052545,187.55970489185444,229.43495976703664,9.665584366906993,-1.6846949484674134,24.7596603068178,0.7058992952655757,0.134110661065113,5.851672033978804,1831.9696234063808,0.06145483451499567
192.93530649201568,196.27654786234407,284.7515067537575,6.223022367465017,1.279014912798505,41.614818112278606,0.5781643586346252,0.16970722708679165,2.876628691375372,2180.685463341993,0.031127386182245018
203.9413178079264,181.7961636035408,292.5312086931225,7.567319751703667,-0.3948603405494744,36.25488775673328,0.6817735131499557,0.17310444818609827,3.333271559985862,1723.4144633556025,0.07772755608346633
250.4554248678,180.1081031002272,251.62534669379585,8.491436346919091,-1.5550222090168564,36.958708779720496,0.7221780702132207,0.14070075600109044,3.609086462339504,2077.6833133235714,0.02788324858193913
249.0725088735944,185.07524942194655,245.8664325075726,6.921790526997944,1.5332370778398374,27.181695420689262,0.564415054545048,0.12427108015146916,3.9764424948797665,2028.3154497189264,0.07272697830030117
204.0493023121924,153.97074612260002,298.75658358897897,6.131817837354332,0.10286479634383028,28.129662030266708,0.6699519742014677,0.17413508400671168,4.920122293402359,2188.6028350824045,0.02692917960250976
237.1011297103815,162.6166449708272,251.32104872261633,9.895931254215576,6.403833552693548,39.37424684809389,0.5669247930977266,0.08730001914773018,2.653110067796207,1846.7259398618953,0.029448922699252617
184.50915369014777,183.84878679707916,231.53934649353056,7.813077726290824,0.7607066210165936,32.92194502491806,0.5170229678955732,0.16497068864904563,2.533780276061599,1766.9816982877262,0.062307893662061006
188.80199239997685,167.92262757897052,272.02521765437234,6.137552489580593,-4.159772625480902,36.05133800250454,0.5575341983188712,0.11399317186792064,3.235537125325995,1892.822766533456,0.032995087099364405
243.38342666261096,171.00645965697754,291.6174289767582,6.208533021119632,5.456759119338939,17.068321944075116,0.9180541093718013,0.0852262602829044,3.212049312916971,2489.603960422957,0.03880794043651744
173.37994031345644,166.06773688639876,256.04744718828056,6.325061697282805,1.4506960233907495,26.615706337916592,0.7454367722260313,0.1442901526373669,2.611650738259327,2021.8271283035947,0.07136045218240135
282.6400672807427,189.93001868433964,257.0364138525075,8.561581681999282,4.803099523547086,17.865589620969676,0.5853852119790006,0.1641886959306912,4.014455241824454,2295.52497341878,0.07415392061857422
261.20817509320506,178.77811263444713,242.40886713386843,7.966730189794416,9.260862569364864,24.56833614787597,0.7797648845273143,0.14457270494013813,3.668904451494462,2325.433075549855,0.05603328682964362
262.2517087314228,166.43594739109753,298.2153180188429,8.69596363686857,2.446940669328267,42.01539574323289,0.6431606011566964,0.0823139684499332,3.126968862777819,2064.6813355894046,0.042175084235267904
324.8459704378095,198.58413279985447,242.00341251067573,9.372439827320775,-4.146173446080352,28.01200801456324,0.7880558842261626,0.10795000569376724,4.233862324483111,1882.8261895836545,0.05450128961532897
230.31639230372105,175.88137837131518,296.81742733474044,6.9117715159061355,8.06293155152926,37.87096374723451,0.6053659167731454,0.1358931144527794,4.198842206081402,1886.0871817561767,0.04941363931300046
303.00042814324524,155.3910195719628,272.517086162084,7.286154639528202,7.182281339272984,25.16732696871238,0.5564033104261301,0.09130943079256865,5.165700505373698,2445.204512272501,0.06691045727029964
317.90074111094816,195.38944118350707,281.88964897087595,7.47262499208905,4.000394413912453,40.55506806646137,0.5168860806531331,0.11195650393470358,4.6673069269524605,2275.2962497604667,0.07184223791311684
204.0922830289296,187.48723135881067,235.57689780485885,6.975816981725708,0.06698646968434119,25.94186976785796,0.9510587423011474,0.1265998482401555,2.7429518969401765,1910.557981732603,0.041242689256174095
262.9778591535262,175.06534735276924,223.07130004583053,9.811575228604612,-1.9670793656453167,27.006693828215703,0.762061700037859,0.11828093955669322,3.1557172690533446,1990.403632958078,0.056814848555507
201.98034159061984,175.7200984498134,264.5765933256513,7.680353507857038,6.8674134051588736,40.99906173889176,0.9769928940396394,0.16751678312326168,3.0899495610522347,1770.884155508283,0.07959605359653603
219.5031122019742,195.5860237015212,237.25758635988848,6.487740738493415,-3.630923707660023,23.82921119475357,0.7314885436905136,0.09745263108340488,2.632782809464883,1953.1392237969287,0.0683609330974439
353.5387565900759,186.00572810165903,298.01430236592,7.7915539257032,-0.7309349987494506,31.820319841390763,0.9141063825701853,0.11909795593541132,5.692026024948902,2464.095137354625,0.049625524791738075
306.37242203061817,179.35006543084484,222.97200822077664,7.507966343965438,-5.146962254608156,40.91280936333466,0.5149222183777128,0.14942519708844798,5.651711025620879,2368.429025761852,0.0718515043983522
251.92294974079408,191.23084663628208,237.68528454564137,7.825030209863696,-0.9366666852659442,34.28511686693356,0.5955256897477001,0.1485294742180599,4.243859556340686,1827.7236423179088,0.049060779504569954
339.5769045478106,185.60754085324623,247.1384896055654,9.976034618403379,2.1569348636619523,23.10333120492552,0.8578194661880787,0.13558353794253308,4.497446162473892,2310.1124882498048,0.05405025380280121
273.2447579328182,157.43511373297738,232.59060341086564,9.74695180260739,-0.2245720059224432,32.86684639075354,0.9909703742782991,0.12421114867330042,3.969925098409569,2014.9123352531635,0.07832603865940625
211.64911900531055,191.20285942332507,238.8385085337769,6.894555539981815,5.596990998575574,27.856533926865467,0.674363265782374,0.15903340372966923,3.489649864135666,1861.9605694126171,0.04253863961862343
249.49885533229832,177.99303942709372,243.38276555934863,7.03764921820589,-4.824991528175041,17.45087849833327,0.9411704300705996,0.1206615843983916,3.607527989276399,2234.305950065588,0.06532070133525733
281.13906776685286,182.67031416686848,294.5961011573891,6.519743335412611,1.922315901074532,29.982229799203324,0.7004608434965056,0.1205782254339689,4.51924631184319,2442.7463463561817,0.07445490813211347
194.83131443227325,150.9973252513046,256.7437859088964,6.863581255550206,-8.680658565161604,43.710803703263856,0.5867132123020564,0.149623736239038,3.074201068397758,2457.099603424863,0.05367925168101356
262.832825213357,186.1278454095911,231.17465733923976,6.423232902679449,-3.882003018178803,32.23074952164671,0.6734794447239811,0.11547145995536258,4.067984436899511,2272.6771391889865,0.0706682714603285
246.42414790531453,187.22512109767104,291.7410324252279,8.352367240434885,-1.760650266406527,23.81716921840873,0.7852559034985218,0.09636017294497853,2.632793364741505,1994.6267738011013,0.0569266677076894
203.69594742876197,164.29687638564295,291.7450596171003,9.314225049445387,8.629855604806233,39.90317559347424,0.7641081546834125,0.16274472720289485,2.5937138813249487,1998.0127535305176,0.04779012184245012
310.0449818161226,192.88762464497407,244.3965817795314,8.170675776667718,2.496124441034283,38.85216814043748,0.5501302034009102,0.15463992924742873,5.560231985770041,2006.7346408672267,0.07623840751954547
291.79989505961805,176.23429441480442,236.58449738314116,9.857196904475384,-4.309521472826963,22.190929099284094,0.8245411291018192,0.12968770545834252,3.5306757587759483,2334.654416640657,0.040827519257613326
342.8010055169403,197.7925595595886,240.07200885379967,8.474109541713585,5.128797520358429,17.11778048187321,0.805839525066458,0.1295650244117807,5.3159750668067485,2086.186608716935,0.07622606607767654
249.99260374783603,162.31733739748333,288.8250025871324,9.856298011159602,-5.992405600789983,39.66479578209756,0.6471315855403665,0.1483998108357063,3.711815668282052,1976.3617470117167,0.05062027859836281
349.82148537916936,161.3080680294488,236.08901723355987,8.225237906927028,3.7731920121431126,41.12499729074932,0.7007089892904352,0.09581764245885155,5.893743151221036,2441.3712288624984,0.046399897751516615
240.22497457513353,197.82303122468687,231.5625480314281,6.0849703171057765,1.2236492231459906,26.765075854483175,0.8320845972727181,0.09532436168022744,3.021377834148849,2202.130399151109,0.05442141130886503
201.6167507975896,180.1732891159729,281.12056872708035,8.09893809631495,3.5377106145712247,27.256683899427603,0.771295332834743,0.17794200585212974,3.0729036026816225,1717.5459705101207,0.07712751860074962
214.80055242082608,174.5129228447632,235.0025494058308,7.3038877898078365,0.08409175629420673,20.31020640988187,0.6424259406615289,0.12998896815515995,2.530697604500396,2478.15865996606,0.06428945898470861
315.6128998806512,171.95508644250046,261.2178140648724,9.72318169570417,-9.697244901709015,19.682526496844027,0.9862687164392414,0.14574581030273667,4.721024879343213,2225.362994460015,0.05284818043574324
278.2252475150405,156.52010798721005,241.58681435250756,7.107010843563045,-5.6645322937739495,22.198722163407663,0.8737921085686912,0.08567640677214723,4.806443121874418,2125.596212341426,0.05205683198707336
249.69347316288213,196.36680439977107,268.5997804462656,6.296742453200085,5.523487205424086,22.465951825961238,0.8500069631098804,0.11584897176680016,4.126692739407624,1966.2915888632992,0.03327920864363526
245.8681597319708,155.07518797828794,227.66187328603576,7.247646927954975,-1.2790232034946456,28.743287660302865,0.933969397497526,0.12380484120686153,3.9882982884805025,2430.324834383137,0.05874764505243141
322.8560982989996,166.28856597641965,287.0332382227586,8.37382388855913,8.171634432250787,35.8636631689036,0.8169869183549757,0.1418573758655782,5.686743765254329,2383.8771485975617,0.07854076688810961
225.50874069148696,170.02213029735782,276.1348633538608,7.692313873742819,8.376115922719297,30.299888416452035,0.638119105247988,0.17119833032524703,4.5625903919239725,1751.2021337337765,0.055268240364922505
232.99238669394288,170.2830527901843,235.7789621871445,8.541746483820656,7.720742949723643,27.144708855737093,0.8597928844696248,0.13527146573871027,3.176311313413681,2026.2568862412063,0.050042225511201806
288.2332971657309,169.94866868355254,295.70487289417684,9.516963522532627,5.659775674376405,40.751168837417325,0.9346886303962202,0.08394568748337945,2.595966836949668,2462.257154654515,0.07318076627353101
294.36066171968486,194.70639309285832,224.3283473419987,7.609092639827352,-1.5729418296322084,21.04655665114805,0.8672209171714209,0.10705181466269896,4.186609792495174,2121.9821167129794,0.029812910959427855
183.09867301886416,155.81036429737733,224.26116361003085,9.045570063221076,1.5369230055344474,40.72620425191204,0.8409566834461076,0.1775173274665555,2.697439585291157,1800.7328951073314,0.06305164401069348
382.16702595832663,160.78130383388282,233.58183212242264,9.902416839621859,-9.260647545493518,38.11688903254371,0.868694977947433,0.10369116255968762,5.961718015510216,2377.5116754914525,0.03375200409003675
249.976707908238,156.12625935652568,259.4776342830233,8.00104352106344,-5.979264029178029,28.50627129883172,0.938447630937616,0.16476135389179,4.560404549852064,2295.0012160463275,0.05153317113626657
226.23710897366828,157.36624637845654,268.2885824522876,9.700186541941171,5.25884601154964,28.25748381726691,0.7426532114075612,0.1384135843839915,3.509233584571783,1752.0798133703656,0.04273497893648101
326.23419786840066,167.42049716927784,270.3021264598239,9.181316037341885,-3.6535797580299207,31.21527945683922,0.9402021252366652,0.10235625286960648,5.582584928625986,1884.0574339866787,0.03963255326588088
329.14671032595754,176.22773698792474,224.43660197738592,7.233053737259602,-3.1301829713889666,16.377017364615998,0.5273209747302636,0.0869806406470906,5.443982501843496,2231.438172217343,0.07751927659266393
194.05323100286887,157.1197535447284,220.99021185199553,8.352461703842863,-2.2090881026974296,42.638356018308734,0.7973818411599308,0.13798430795889371,2.9203505967000227,1753.6968028151216,0.06584467172689372
307.0615095639696,164.62325887739954,246.7961848232042,9.4207818712057,8.089475145015065,36.177290819588,0.7655309488493962,0.17544206157413292,5.063039689804051,2475.474490517923,0.06151835872446923
197.18925008376883,176.51559710953765,270.7236602629732,7.563152354496931,-4.719558607791141,16.301345289231744,0.9162136347247296,0.17052817563079692,2.7620129374893567,2015.438277709315,0.06709471289344032
263.8847940819913,185.8483688283688,296.83464815818104,7.813512146951084,-5.622369030572019,23.592330869610763,0.8532650901765051,0.12991371375674554,4.359413195664593,1777.1534106461052,0.06943526071209281
185.14969028100003,162.2788358991074,221.70418965432108,6.294917690544523,5.661084473087241,38.910097578089925,0.9551047271725612,0.1057643089146923,2.8298144356245083,1965.7093074246393,0.025200976306519015
241.211093823339,178.89549142989512,231.06214482070763,9.526850582404975,-6.005319012302723,19.53221771209971,0.8027360405170461,0.15576385853811944,3.3741523359269783,1767.1479138899615,0.07448362015210785
243.65822750441268,194.24143616848067,248.40917778426368,7.1460872096402905,3.383568382255069,36.45144531097297,0.8020740510475677,0.09692871610773185,2.963848985067878,1944.425310557376,0.06220637027771186
228.1103783398716,164.7137028918943,298.83540438097,8.113334556033443,5.001628532129008,40.377224188249805,0.6820998979440748,0.08248357941459934,2.673399606653457,2021.493676583456,0.02767096743585881
218.97316814684748,191.51456409659008,259.413297559233,9.133116496463817,-5.2234582643871486,41.47715832351166,0.6534326921984669,0.17648520286396202,2.559157749784696,1988.151959606472,0.059531895432157554
329.09867511474306,184.4395138958864,269.4560963748849,7.588713949210384,1.4592341792628805,29.864374296625297,0.5170879962341761,0.09523473513513045,4.7579529984564735,2366.2997802342006,0.07160231727864905
196.46992864268296,153.0272982459417,247.93296304162516,9.662713668042576,-2.66370108981278,27.475839777607167,0.6948054458835137,0.16593606671999392,3.117763123347972,1780.400337918427,0.029264682670049256
291.08259590078296,190.12075547993553,272.43083577890275,7.448684301391538,9.347848548185517,21.96906196072239,0.5029236181680178,0.09300474348705304,3.387512685140798,2418.1531018028736,0.06926090650237274
